1.00000000	0.24079662	0.62213332	0.10917490	0.62213332	0.85367878	0.80982774	0.69133276	0.02128952	0.59017611	0.65582097	0.55986045	0.26758025	0.31344372	0.76822920	0.72876746	0.47794098	0.62213332	0.28206935	0.80982774	0.45339052	0.38704987	0.50382082	0.40800808	0.10917490	0.17548474	0.12131835	0.05798301	0.16647059	0.85367878	0.13481250	0.36716822	0.85367878	0.65582097	0.80982774	0.59017611	0.24079662	0.85367878	0.85367878	0.76822920	0.69133276	0.28206935	0.53110201	0.85367878	0.69133276	0.50382082	0.16647059	0.80982774	0.55986045	0.47794098	0.14980760	0.14980760	0.69133276	0.09320030	0.62213332	0.76822920	0.72876746	0.65582097	0.72876746	0.29734301	0.43010114	0.69133276	0.62213332	0.76822920	0.59017611	0.62213332	0.72876746	0.07159919	0.76822920	0.16647059	0.38704987	0.47794098	0.10917490	0.03422019	0.43010114	0.21669391	0.03246239	0.26758025	0.31344372	0.03422019	0.04225613	0.85367878	0.09320030	0.76822920	0.33041626	0.06792134	0.10917490	0.33041626	0.65582097	0.24079662	0.31344372	0.59017611	0.13481250	0.08387135	0.72876746	0.47794098	0.62213332	0.62213332	0.13481250	0.80982774	0.38704987	0.10917490	0.22842758	0.20556296	0.38704987	0.80982774	0.22842758	0.31344372	0.50382082	0.36716822	0.10356690	0.04008555	0.69133276	0.69133276	0.80982774	0.43010114	0.36716822	0.69133276	0.21669391	0.36716822	0.10356690	0.43010114	0.19500378	0.25383542	0.62213332	0.76822920	0.28206935	0.47794098	0.65582097	0.34830784	0.38704987	0.03246239	0.72876746	0.85367878	0.62213332	0.43010114	0.69133276	0.33041626	0.06792134	0.65582097	0.06112271	0.72876746	0.07956312	0.76822920	0.36716822	0.53110201	0.80982774	0.19500378	0.85367878	0.69133276	0.07547619	0.28206935	0.43010114	0.85367878	0.85367878	0.85367878	0.08387135	0.72876746	0.47794098	0.12788757	0.14211241	0.69133276	0.69133276	0.72876746	0.69133276	0.76822920	0.08841287	0.38704987	0.59017611	0.85367878	0.07159919	0.80982774	0.38704987	0.20556296	0.76822920	0.29734301	0.31344372	0.33041626	0.29734301	0.76822920	0.10356690	0.59017611	0.12131835	0.45339052	0.05798301	0.18498699	0.85367878	0.76822920	0.33041626	0.19500378	0.76822920	0.80982774	0.05798301	0.69133276	0.80982774	0.85367878	0.33041626	0.26758025	0.40800808	0.04008555	0.16647059	0.31344372	0.38704987	0.59017611	0.62213332	0.50382082	0.45339052	0.25383542	0.01256457	0.02921305	0.09320030	0.76822920	0.62213332	0.80982774	0.29734301	0.55986045	0.36716822	0.43010114
0.24079662	1.00000000	0.20556296	0.06792134	0.22842758	0.25383542	0.26758025	0.25383542	0.04225613	0.21669391	0.24079662	0.18498699	0.13481250	0.19500378	0.28206935	0.26758025	0.15791947	0.22842758	0.12788757	0.26758025	0.20556296	0.14211241	0.20556296	0.20556296	0.14211241	0.16647059	0.07547619	0.03246239	0.12788757	0.28206935	0.09320030	0.12131835	0.25383542	0.26758025	0.24079662	0.29734301	0.10917490	0.25383542	0.25383542	0.22842758	0.22842758	0.12788757	0.19500378	0.25383542	0.28206935	0.25383542	0.09320030	0.26758025	0.18498699	0.19500378	0.07547619	0.17548474	0.34830784	0.10917490	0.22842758	0.22842758	0.24079662	0.21669391	0.26758025	0.20556296	0.15791947	0.28206935	0.25383542	0.22842758	0.24079662	0.20556296	0.26758025	0.03607316	0.22842758	0.10356690	0.15791947	0.19500378	0.08387135	0.04008555	0.21669391	0.12131835	0.07159919	0.13481250	0.24079662	0.04949887	0.04949887	0.25383542	0.06443242	0.25383542	0.18498699	0.05798301	0.19500378	0.12131835	0.24079662	0.13481250	0.17548474	0.29734301	0.15791947	0.05798301	0.26758025	0.33041626	0.25383542	0.25383542	0.07547619	0.24079662	0.26758025	0.06112271	0.14211241	0.12788757	0.10356690	0.24079662	0.19500378	0.19500378	0.20556296	0.10917490	0.13481250	0.08841287	0.22842758	0.22842758	0.26758025	0.21669391	0.28206935	0.25383542	0.12131835	0.14980760	0.07956312	0.21669391	0.12131835	0.17548474	0.18498699	0.25383542	0.17548474	0.29734301	0.24079662	0.17548474	0.24079662	0.06443242	0.21669391	0.25383542	0.20556296	0.14211241	0.25383542	0.12131835	0.07159919	0.19500378	0.05217916	0.29734301	0.14211241	0.25383542	0.28206935	0.19500378	0.24079662	0.08841287	0.28206935	0.25383542	0.10917490	0.10356690	0.14211241	0.25383542	0.25383542	0.25383542	0.12131835	0.21669391	0.15791947	0.08841287	0.12131835	0.25383542	0.22842758	0.24079662	0.20556296	0.22842758	0.09320030	0.15791947	0.17548474	0.25383542	0.12788757	0.24079662	0.19500378	0.11508657	0.25383542	0.16647059	0.24079662	0.18498699	0.13481250	0.22842758	0.09824696	0.24079662	0.11508657	0.22842758	0.06112271	0.14211241	0.25383542	0.25383542	0.34830784	0.12131835	0.25383542	0.24079662	0.07547619	0.28206935	0.26758025	0.25383542	0.20556296	0.20556296	0.28206935	0.07956312	0.24079662	0.15791947	0.29734301	0.26758025	0.25383542	0.22842758	0.22842758	0.17548474	0.03422019	0.04695625	0.16647059	0.22842758	0.20556296	0.24079662	0.14980760	0.20556296	0.14980760	0.15791947
0.62213332	0.20556296	1.00000000	0.09320030	0.47794098	0.72876746	0.69133276	0.59017611	0.01817441	0.45339052	0.55986045	0.47794098	0.20556296	0.33041626	0.72876746	0.76822920	0.36716822	0.65582097	0.24079662	0.62213332	0.43010114	0.33041626	0.38704987	0.38704987	0.11508657	0.16647059	0.09320030	0.06112271	0.15791947	0.72876746	0.11508657	0.31344372	0.65582097	0.55986045	0.62213332	0.50382082	0.18498699	0.72876746	0.65582097	0.59017611	0.53110201	0.21669391	0.45339052	0.72876746	0.53110201	0.38704987	0.15791947	0.69133276	0.43010114	0.40800808	0.11508657	0.14211241	0.59017611	0.08841287	0.53110201	0.65582097	0.69133276	0.50382082	0.62213332	0.22842758	0.40800808	0.59017611	0.53110201	0.59017611	0.50382082	0.53110201	0.69133276	0.06112271	0.59017611	0.14211241	0.33041626	0.36716822	0.09320030	0.02921305	0.33041626	0.16647059	0.02771246	0.22842758	0.29734301	0.02921305	0.03607316	0.65582097	0.07956312	0.59017611	0.25383542	0.06443242	0.11508657	0.28206935	0.55986045	0.25383542	0.26758025	0.55986045	0.11508657	0.07159919	0.55986045	0.40800808	0.53110201	0.47794098	0.11508657	0.62213332	0.36716822	0.10356690	0.24079662	0.15791947	0.26758025	0.69133276	0.17548474	0.24079662	0.43010114	0.28206935	0.08841287	0.03802647	0.53110201	0.53110201	0.69133276	0.33041626	0.31344372	0.59017611	0.18498699	0.28206935	0.09824696	0.33041626	0.16647059	0.24079662	0.53110201	0.65582097	0.24079662	0.40800808	0.50382082	0.33041626	0.29734301	0.02771246	0.55986045	0.65582097	0.47794098	0.36716822	0.59017611	0.28206935	0.07159919	0.55986045	0.07956312	0.62213332	0.06112271	0.59017611	0.34830784	0.40800808	0.69133276	0.14980760	0.65582097	0.59017611	0.06443242	0.21669391	0.33041626	0.65582097	0.65582097	0.65582097	0.06443242	0.62213332	0.50382082	0.10917490	0.13481250	0.59017611	0.53110201	0.62213332	0.53110201	0.59017611	0.06792134	0.33041626	0.55986045	0.65582097	0.06112271	0.62213332	0.33041626	0.15791947	0.59017611	0.22842758	0.21669391	0.28206935	0.34830784	0.59017611	0.10917490	0.50382082	0.10356690	0.43010114	0.05500459	0.12788757	0.65582097	0.65582097	0.28206935	0.16647059	0.59017611	0.62213332	0.04454424	0.53110201	0.62213332	0.65582097	0.31344372	0.20556296	0.34830784	0.03802647	0.14211241	0.24079662	0.29734301	0.50382082	0.47794098	0.38704987	0.38704987	0.19500378	0.01072610	0.02771246	0.07956312	0.65582097	0.53110201	0.62213332	0.20556296	0.59017611	0.34830784	0.29734301
0.10917490	0.06792134	0.09320030	1.00000000	0.09320030	0.10356690	0.12131835	0.12788757	0.06112271	0.09824696	0.09824696	0.10356690	0.19500378	0.04695625	0.10356690	0.10917490	0.08841287	0.10356690	0.09824696	0.10917490	0.09320030	0.07956312	0.11508657	0.05500459	0.03422019	0.04454424	0.12131835	0.05217916	0.10917490	0.11508657	0.10917490	0.12788757	0.11508657	0.14980760	0.09824696	0.10917490	0.10356690	0.10356690	0.10356690	0.09320030	0.08387135	0.16647059	0.07159919	0.10356690	0.10356690	0.10356690	0.07956312	0.10917490	0.14211241	0.08841287	0.20556296	0.06443242	0.10356690	0.08387135	0.11508657	0.09320030	0.10917490	0.12131835	0.09824696	0.07547619	0.18498699	0.10356690	0.14211241	0.10356690	0.12131835	0.10356690	0.12131835	0.07956312	0.10356690	0.20556296	0.12131835	0.06443242	0.13481250	0.03802647	0.06443242	0.17548474	0.03607316	0.10356690	0.06443242	0.09824696	0.13481250	0.10356690	0.10356690	0.12788757	0.09320030	0.15791947	0.03422019	0.11508657	0.10917490	0.04008555	0.16647059	0.08841287	0.08841287	0.12788757	0.12131835	0.10917490	0.10356690	0.11508657	0.08841287	0.09824696	0.07956312	0.16647059	0.13481250	0.10917490	0.05798301	0.09824696	0.08841287	0.05217916	0.08387135	0.14211241	0.04949887	0.01724084	0.11508657	0.14211241	0.10917490	0.10917490	0.09320030	0.12788757	0.05500459	0.09320030	0.14211241	0.12131835	0.24079662	0.05217916	0.10356690	0.09320030	0.05217916	0.14980760	0.10917490	0.12131835	0.08841287	0.05500459	0.10917490	0.10356690	0.11508657	0.13481250	0.10356690	0.17548474	0.09320030	0.07956312	0.02628895	0.10917490	0.04225613	0.12788757	0.09320030	0.07159919	0.09824696	0.09320030	0.10356690	0.09320030	0.06112271	0.10917490	0.12131835	0.11508657	0.10356690	0.11508657	0.06112271	0.08841287	0.09824696	0.19500378	0.10356690	0.11508657	0.09320030	0.09824696	0.09320030	0.09320030	0.09824696	0.07159919	0.07956312	0.10356690	0.04695625	0.09824696	0.16647059	0.18498699	0.11508657	0.17548474	0.10917490	0.06112271	0.12788757	0.10356690	0.02921305	0.07159919	0.12131835	0.06112271	0.16647059	0.10917490	0.10356690	0.10356690	0.06112271	0.08387135	0.10356690	0.09824696	0.10917490	0.08387135	0.12131835	0.10356690	0.11508657	0.08387135	0.10356690	0.07547619	0.09824696	0.13481250	0.12131835	0.07956312	0.10356690	0.07547619	0.12788757	0.10917490	0.02365754	0.08387135	0.05500459	0.10356690	0.08387135	0.09824696	0.11508657	0.07547619	0.08387135	0.12131835
0.62213332	0.22842758	0.47794098	0.09320030	1.00000000	0.65582097	0.62213332	0.53110201	0.02493856	0.50382082	0.50382082	0.53110201	0.20556296	0.29734301	0.59017611	0.55986045	0.36716822	0.47794098	0.21669391	0.62213332	0.34830784	0.33041626	0.38704987	0.38704987	0.11508657	0.18498699	0.09320030	0.04949887	0.17548474	0.65582097	0.12788757	0.38704987	0.65582097	0.50382082	0.62213332	0.50382082	0.20556296	0.65582097	0.65582097	0.59017611	0.53110201	0.19500378	0.40800808	0.65582097	0.53110201	0.38704987	0.15791947	0.62213332	0.43010114	0.45339052	0.11508657	0.14211241	0.53110201	0.12131835	0.47794098	0.59017611	0.55986045	0.50382082	0.55986045	0.25383542	0.36716822	0.53110201	0.47794098	0.59017611	0.45339052	0.47794098	0.55986045	0.06112271	0.59017611	0.14211241	0.45339052	0.50382082	0.08387135	0.03607316	0.33041626	0.18498699	0.03422019	0.22842758	0.26758025	0.03246239	0.04008555	0.65582097	0.09824696	0.59017611	0.22842758	0.06443242	0.09320030	0.28206935	0.50382082	0.25383542	0.26758025	0.62213332	0.11508657	0.07159919	0.55986045	0.50382082	0.47794098	0.47794098	0.12788757	0.62213332	0.33041626	0.09320030	0.19500378	0.15791947	0.26758025	0.62213332	0.19500378	0.36716822	0.43010114	0.31344372	0.09824696	0.04695625	0.53110201	0.53110201	0.62213332	0.36716822	0.38704987	0.53110201	0.20556296	0.25383542	0.08841287	0.36716822	0.16647059	0.26758025	0.47794098	0.59017611	0.29734301	0.45339052	0.62213332	0.29734301	0.29734301	0.04225613	0.55986045	0.65582097	0.47794098	0.40800808	0.53110201	0.28206935	0.06443242	0.50382082	0.05217916	0.55986045	0.07547619	0.59017611	0.31344372	0.36716822	0.62213332	0.18498699	0.65582097	0.53110201	0.07159919	0.21669391	0.40800808	0.65582097	0.65582097	0.65582097	0.07956312	0.55986045	0.36716822	0.09824696	0.12131835	0.53110201	0.53110201	0.55986045	0.53110201	0.59017611	0.06792134	0.29734301	0.45339052	0.65582097	0.06792134	0.62213332	0.29734301	0.17548474	0.59017611	0.22842758	0.21669391	0.25383542	0.28206935	0.59017611	0.08841287	0.45339052	0.10356690	0.43010114	0.05500459	0.14211241	0.65582097	0.59017611	0.38704987	0.14980760	0.59017611	0.62213332	0.05500459	0.59017611	0.62213332	0.65582097	0.28206935	0.20556296	0.34830784	0.04695625	0.15791947	0.21669391	0.33041626	0.50382082	0.47794098	0.38704987	0.34830784	0.19500378	0.01471814	0.03802647	0.10917490	0.59017611	0.47794098	0.62213332	0.20556296	0.43010114	0.34830784	0.29734301
0.85367878	0.25383542	0.72876746	0.10356690	0.65582097	1.00000000	0.85367878	0.72876746	0.02019594	0.62213332	0.69133276	0.59017611	0.25383542	0.36716822	0.80982774	0.76822920	0.50382082	0.65582097	0.29734301	0.85367878	0.53110201	0.36716822	0.53110201	0.43010114	0.12788757	0.18498699	0.10356690	0.05500459	0.19500378	0.89990430	0.14211241	0.38704987	0.89990430	0.69133276	0.85367878	0.62213332	0.22842758	0.89990430	0.89990430	0.80982774	0.72876746	0.26758025	0.62213332	0.89990430	0.72876746	0.53110201	0.17548474	0.85367878	0.59017611	0.50382082	0.14211241	0.17548474	0.72876746	0.10917490	0.65582097	0.89990430	0.76822920	0.69133276	0.76822920	0.31344372	0.45339052	0.72876746	0.65582097	0.80982774	0.62213332	0.65582097	0.76822920	0.06792134	0.80982774	0.15791947	0.40800808	0.45339052	0.10356690	0.03246239	0.40800808	0.20556296	0.03079489	0.25383542	0.36716822	0.03246239	0.04008555	0.89990430	0.09824696	0.80982774	0.31344372	0.07159919	0.12788757	0.31344372	0.69133276	0.25383542	0.33041626	0.62213332	0.14211241	0.07956312	0.76822920	0.50382082	0.65582097	0.59017611	0.14211241	0.85367878	0.45339052	0.10356690	0.24079662	0.19500378	0.36716822	0.85367878	0.21669391	0.29734301	0.59017611	0.34830784	0.10917490	0.04225613	0.72876746	0.72876746	0.85367878	0.45339052	0.38704987	0.72876746	0.22842758	0.34830784	0.10917490	0.45339052	0.18498699	0.29734301	0.65582097	0.80982774	0.26758025	0.50382082	0.69133276	0.36716822	0.40800808	0.03422019	0.76822920	0.89990430	0.65582097	0.45339052	0.72876746	0.34830784	0.07159919	0.69133276	0.07159919	0.76822920	0.07547619	0.80982774	0.38704987	0.50382082	0.85367878	0.18498699	0.89990430	0.72876746	0.07956312	0.29734301	0.45339052	0.89990430	0.89990430	0.89990430	0.08841287	0.76822920	0.50382082	0.12131835	0.13481250	0.72876746	0.72876746	0.76822920	0.72876746	0.80982774	0.08387135	0.45339052	0.69133276	0.89990430	0.07547619	0.85367878	0.40800808	0.19500378	0.80982774	0.28206935	0.29734301	0.31344372	0.31344372	0.80982774	0.12131835	0.62213332	0.12788757	0.47794098	0.06112271	0.17548474	0.89990430	0.80982774	0.34830784	0.20556296	0.80982774	0.85367878	0.05500459	0.72876746	0.85367878	0.89990430	0.34830784	0.25383542	0.43010114	0.04225613	0.17548474	0.29734301	0.40800808	0.62213332	0.65582097	0.53110201	0.47794098	0.26758025	0.01324492	0.03079489	0.09824696	0.80982774	0.65582097	0.85367878	0.28206935	0.59017611	0.38704987	0.40800808
0.80982774	0.26758025	0.69133276	0.12131835	0.62213332	0.85367878	1.00000000	0.76822920	0.02365754	0.59017611	0.72876746	0.55986045	0.29734301	0.34830784	0.85367878	0.80982774	0.53110201	0.69133276	0.28206935	0.80982774	0.45339052	0.38704987	0.50382082	0.45339052	0.13481250	0.19500378	0.12131835	0.05798301	0.20556296	0.94863286	0.14980760	0.40800808	0.85367878	0.80982774	0.80982774	0.65582097	0.21669391	0.85367878	0.85367878	0.76822920	0.69133276	0.28206935	0.53110201	0.85367878	0.76822920	0.55986045	0.16647059	0.89990430	0.62213332	0.47794098	0.14980760	0.16647059	0.76822920	0.11508657	0.62213332	0.76822920	0.80982774	0.65582097	0.80982774	0.29734301	0.47794098	0.76822920	0.69133276	0.76822920	0.59017611	0.62213332	0.80982774	0.07159919	0.76822920	0.18498699	0.38704987	0.43010114	0.12131835	0.03422019	0.38704987	0.24079662	0.03607316	0.24079662	0.34830784	0.03802647	0.04695625	0.85367878	0.10356690	0.76822920	0.36716822	0.08387135	0.13481250	0.29734301	0.72876746	0.24079662	0.34830784	0.59017611	0.16647059	0.09320030	0.72876746	0.53110201	0.69133276	0.69133276	0.14980760	0.80982774	0.47794098	0.12131835	0.25383542	0.22842758	0.34830784	0.80982774	0.25383542	0.28206935	0.50382082	0.33041626	0.12788757	0.04949887	0.76822920	0.69133276	0.89990430	0.43010114	0.40800808	0.76822920	0.24079662	0.40800808	0.12788757	0.43010114	0.21669391	0.28206935	0.62213332	0.76822920	0.25383542	0.53110201	0.65582097	0.38704987	0.43010114	0.04008555	0.80982774	0.85367878	0.62213332	0.47794098	0.76822920	0.36716822	0.07547619	0.65582097	0.07547619	0.80982774	0.08841287	0.76822920	0.40800808	0.47794098	0.80982774	0.17548474	0.85367878	0.69133276	0.09320030	0.31344372	0.43010114	0.85367878	0.85367878	0.85367878	0.09320030	0.72876746	0.47794098	0.14211241	0.15791947	0.76822920	0.69133276	0.72876746	0.76822920	0.76822920	0.09824696	0.43010114	0.59017611	0.85367878	0.08841287	0.80982774	0.47794098	0.20556296	0.85367878	0.33041626	0.31344372	0.36716822	0.33041626	0.76822920	0.12788757	0.59017611	0.13481250	0.50382082	0.07159919	0.18498699	0.85367878	0.85367878	0.40800808	0.21669391	0.76822920	0.80982774	0.06443242	0.69133276	0.80982774	0.85367878	0.36716822	0.29734301	0.50382082	0.04949887	0.18498699	0.34830784	0.38704987	0.59017611	0.69133276	0.50382082	0.55986045	0.28206935	0.01396211	0.03607316	0.10356690	0.76822920	0.69133276	0.80982774	0.29734301	0.55986045	0.40800808	0.43010114
0.69133276	0.25383542	0.59017611	0.12788757	0.53110201	0.72876746	0.76822920	1.00000000	0.02493856	0.50382082	0.62213332	0.47794098	0.31344372	0.29734301	0.72876746	0.69133276	0.40800808	0.59017611	0.26758025	0.69133276	0.43010114	0.33041626	0.47794098	0.38704987	0.12788757	0.16647059	0.12788757	0.05500459	0.19500378	0.80982774	0.17548474	0.38704987	0.72876746	0.69133276	0.69133276	0.62213332	0.22842758	0.72876746	0.72876746	0.65582097	0.59017611	0.26758025	0.50382082	0.72876746	0.59017611	0.47794098	0.17548474	0.76822920	0.59017611	0.45339052	0.15791947	0.19500378	0.65582097	0.12131835	0.65582097	0.65582097	0.69133276	0.62213332	0.69133276	0.31344372	0.50382082	0.65582097	0.89990430	0.65582097	0.55986045	0.53110201	0.85367878	0.07547619	0.65582097	0.19500378	0.36716822	0.36716822	0.12788757	0.03246239	0.36716822	0.25383542	0.03802647	0.25383542	0.29734301	0.04008555	0.04949887	0.72876746	0.10917490	0.80982774	0.28206935	0.08841287	0.11508657	0.31344372	0.69133276	0.20556296	0.36716822	0.50382082	0.17548474	0.09824696	0.69133276	0.50382082	0.65582097	0.53110201	0.15791947	0.69133276	0.36716822	0.14211241	0.26758025	0.21669391	0.29734301	0.69133276	0.26758025	0.24079662	0.53110201	0.38704987	0.12131835	0.04695625	0.59017611	0.72876746	0.76822920	0.40800808	0.38704987	0.80982774	0.20556296	0.34830784	0.13481250	0.36716822	0.22842758	0.21669391	0.59017611	0.65582097	0.21669391	0.50382082	0.55986045	0.40800808	0.45339052	0.04225613	0.69133276	0.72876746	0.65582097	0.45339052	0.72876746	0.34830784	0.07956312	0.55986045	0.07159919	0.76822920	0.09320030	0.80982774	0.43010114	0.40800808	0.69133276	0.18498699	0.72876746	0.59017611	0.08841287	0.29734301	0.40800808	0.72876746	0.72876746	0.72876746	0.09824696	0.62213332	0.40800808	0.14980760	0.16647059	0.65582097	0.65582097	0.62213332	0.59017611	0.65582097	0.10356690	0.36716822	0.50382082	0.72876746	0.09320030	0.69133276	0.50382082	0.21669391	0.65582097	0.28206935	0.33041626	0.28206935	0.31344372	0.65582097	0.10917490	0.50382082	0.14211241	0.43010114	0.07547619	0.19500378	0.72876746	0.65582097	0.34830784	0.18498699	0.65582097	0.69133276	0.06792134	0.59017611	0.85367878	0.72876746	0.34830784	0.25383542	0.47794098	0.05217916	0.21669391	0.33041626	0.45339052	0.50382082	0.53110201	0.47794098	0.47794098	0.29734301	0.01471814	0.03802647	0.12131835	0.65582097	0.53110201	0.69133276	0.31344372	0.53110201	0.34830784	0.36716822
0.02128952	0.04225613	0.01817441	0.06112271	0.02493856	0.02019594	0.02365754	0.02493856	1.00000000	0.01915853	0.01724084	0.02493856	0.04695625	0.01915853	0.02244232	0.01915853	0.01551511	0.02019594	0.01915853	0.01915853	0.02019594	0.02128952	0.03079489	0.02019594	0.02628895	0.02771246	0.05500459	0.02365754	0.04008555	0.02244232	0.04949887	0.03079489	0.02244232	0.02628895	0.01915853	0.02628895	0.02019594	0.02019594	0.02244232	0.01817441	0.01635523	0.03246239	0.01724084	0.02019594	0.02493856	0.02493856	0.02128952	0.02128952	0.02493856	0.02128952	0.04454424	0.04949887	0.02019594	0.06443242	0.02244232	0.02019594	0.02128952	0.02365754	0.02128952	0.03802647	0.04008555	0.01817441	0.02771246	0.02019594	0.02365754	0.02771246	0.02365754	0.02628895	0.02019594	0.05500459	0.02365754	0.02921305	0.04454424	0.06112271	0.01915853	0.05217916	0.05798301	0.02771246	0.02921305	0.09320030	0.09320030	0.02019594	0.05217916	0.02493856	0.02771246	0.07159919	0.02365754	0.02771246	0.02128952	0.01817441	0.03246239	0.02628895	0.04949887	0.03802647	0.02365754	0.03246239	0.02244232	0.02493856	0.04008555	0.01915853	0.02921305	0.04008555	0.02921305	0.05500459	0.01551511	0.01915853	0.04008555	0.02628895	0.02493856	0.03079489	0.03802647	0.02244232	0.02244232	0.02771246	0.02128952	0.03607316	0.04695625	0.02771246	0.01635523	0.02493856	0.06443242	0.02365754	0.04695625	0.04008555	0.02019594	0.02019594	0.02128952	0.03246239	0.02628895	0.03246239	0.02921305	0.06443242	0.02128952	0.02019594	0.02493856	0.02921305	0.02244232	0.03079489	0.04225613	0.01915853	0.01635523	0.02628895	0.05500459	0.02493856	0.03802647	0.02128952	0.01915853	0.02244232	0.02244232	0.02244232	0.03802647	0.02628895	0.02628895	0.02244232	0.02019594	0.02019594	0.05217916	0.01724084	0.01724084	0.05798301	0.05217916	0.02244232	0.02019594	0.02128952	0.02244232	0.01817441	0.04949887	0.02628895	0.01551511	0.02019594	0.04454424	0.01915853	0.03246239	0.04008555	0.02244232	0.03802647	0.04454424	0.02493856	0.02771246	0.02244232	0.01635523	0.01724084	0.03246239	0.02244232	0.04949887	0.04454424	0.02019594	0.02244232	0.02771246	0.04225613	0.01817441	0.01915853	0.06112271	0.02019594	0.02365754	0.02019594	0.04225613	0.04695625	0.03422019	0.07159919	0.04008555	0.03246239	0.03246239	0.02365754	0.02493856	0.02019594	0.02493856	0.02921305	0.04225613	0.07159919	0.03802647	0.02244232	0.01817441	0.02128952	0.03802647	0.01817441	0.02019594	0.02628895
0.59017611	0.21669391	0.45339052	0.09824696	0.50382082	0.62213332	0.59017611	0.50382082	0.01915853	1.00000000	0.53110201	0.45339052	0.19500378	0.25383542	0.62213332	0.59017611	0.38704987	0.50382082	0.22842758	0.65582097	0.36716822	0.28206935	0.36716822	0.29734301	0.09824696	0.14211241	0.08841287	0.04695625	0.14980760	0.62213332	0.13481250	0.26758025	0.62213332	0.53110201	0.59017611	0.47794098	0.17548474	0.62213332	0.62213332	0.62213332	0.50382082	0.20556296	0.43010114	0.62213332	0.50382082	0.40800808	0.14980760	0.59017611	0.40800808	0.38704987	0.09824696	0.12131835	0.62213332	0.08387135	0.45339052	0.55986045	0.53110201	0.47794098	0.53110201	0.24079662	0.31344372	0.55986045	0.45339052	0.55986045	0.47794098	0.45339052	0.53110201	0.05798301	0.55986045	0.14980760	0.31344372	0.34830784	0.10917490	0.02771246	0.31344372	0.15791947	0.02921305	0.19500378	0.22842758	0.03422019	0.04225613	0.62213332	0.10356690	0.55986045	0.24079662	0.06792134	0.08841287	0.26758025	0.47794098	0.17548474	0.28206935	0.47794098	0.10917490	0.06792134	0.53110201	0.43010114	0.45339052	0.45339052	0.13481250	0.59017611	0.28206935	0.07956312	0.18498699	0.16647059	0.25383542	0.59017611	0.18498699	0.22842758	0.45339052	0.26758025	0.09320030	0.03246239	0.50382082	0.50382082	0.59017611	0.38704987	0.29734301	0.50382082	0.17548474	0.26758025	0.10356690	0.38704987	0.15791947	0.18498699	0.50382082	0.62213332	0.18498699	0.43010114	0.53110201	0.31344372	0.28206935	0.03607316	0.53110201	0.62213332	0.45339052	0.34830784	0.55986045	0.24079662	0.06792134	0.47794098	0.04949887	0.59017611	0.05798301	0.55986045	0.29734301	0.34830784	0.59017611	0.15791947	0.62213332	0.55986045	0.06792134	0.22842758	0.34830784	0.62213332	0.62213332	0.62213332	0.08387135	0.53110201	0.34830784	0.09320030	0.10356690	0.50382082	0.55986045	0.53110201	0.50382082	0.55986045	0.09824696	0.28206935	0.47794098	0.62213332	0.07159919	0.59017611	0.31344372	0.16647059	0.55986045	0.24079662	0.22842758	0.21669391	0.26758025	0.55986045	0.07547619	0.43010114	0.09824696	0.33041626	0.06443242	0.12131835	0.62213332	0.55986045	0.24079662	0.15791947	0.62213332	0.59017611	0.04695625	0.50382082	0.59017611	0.62213332	0.29734301	0.17548474	0.33041626	0.04008555	0.14980760	0.20556296	0.34830784	0.43010114	0.45339052	0.36716822	0.36716822	0.20556296	0.01130691	0.03246239	0.09320030	0.55986045	0.45339052	0.59017611	0.19500378	0.45339052	0.33041626	0.28206935
